"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","GA Sessions","GA Bounce Rate","GA Page Views","GA Avg Time on Page","GA Transactions","Clicks","Impressions","CTR","Position","URL Encoded Address"
"https://www.crohnscolitisfoundation.org/support-group-spokane-wa","text/html; charset=UTF-8","200","OK","","","Support Group: Spokane, WA | Crohn's & Colitis Foundation","57","534","5633 North Lidgerwood Street
Spokane, Washington 99208

 

whitw2017@gmail.com


Meets: 2nd Tuesday, Monthly, 6:00-7:00 PM; last Saturday, Monthly, 1:00-3:00pm

 

This group will meet the 2nd Tuesday of each month, starting Tuesday, May 14.

 

Providence Holy Family Hospital: 5633 N. Lidgerwood Street Spokane, WA 99208 - room HEC 4 - Mt Carmel, Basement HEC.

 

Directions in Hospital:","390","2502","","0","Support Group: Spokane, WA","26","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.081","Fri, 07 Feb 2020 00:31:17 GMT","","","25","76.0","66","00:05:04","0","0","378","0.0","35.23","https://www.crohnscolitisfoundation.org/support-group-spokane-wa"
"https://www.crohnscolitisfoundation.org/research/current-research-initiatives/clinical-research-networks","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","8.459","Fri, 07 Feb 2020 00:33:20 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/research/current-research-initiatives/clinical-research-networks"
"https://www.crohnscolitisfoundation.org/greater-san-diego-desert-area-chapter-news-september-2019","text/html; charset=UTF-8","200","OK","","","Greater San Diego & Desert Area Chapter News: September 2019 | Crohn's & Colitis Foundation","91","859","Check out our September 2019 Chapter Newsletter","47","325","","0","Greater San Diego & Desert Area Chapter News: September 2019","60","","0","Breadcrumb","10","Crohn's & Colitis Foundation","28","","","","","","","","","","","","0","","","","","","","","","","7.224","Fri, 07 Feb 2020 00:33:21 GMT","","","","","6","00:00:02","","","","","","https://www.crohnscolitisfoundation.org/greater-san-diego-desert-area-chapter-news-september-2019"
"https://www.crohnscolitisfoundation.org/fete-crohns-colitis","text/html; charset=UTF-8","200","OK","","","Fete for Crohn's & Colitis | Crohn's & Colitis Foundation","57","490","The Mission:

The mission of the Crohn’s & Colitis Foundation is to find cures for Crohn’s disease and ulcerative colitis, and to improve the quality of life for children and adults affected by these chronic diseases.","217","1323","","0","Fete for Crohn's & Colitis","26","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","1.423","Fri, 07 Feb 2020 00:33:28 GMT","","","312","84.94","527","00:01:34","0","0","146","0.0","41.68","https://www.crohnscolitisfoundation.org/fete-crohns-colitis"
"https://www.crohnscolitisfoundation.org/support-group-bozeman-mt","text/html; charset=UTF-8","200","OK","","","Support Group: Bozeman, MT | Crohn's & Colitis Foundation","57","537","915 Highland Boulevard
Bozeman
Bozeman, Montana 59715

Southwest Montana Crohn's and Colitis Community

 

jodie.delay@gmail.com
Meets: 1st Tuesday, Monthly

Return to the Crohn's & Colitis Foundation Northwest Chapter homepage

Have a chronic illness, especially Crohn's or colitis, and looking for others in the area who understand the roller coaster?","353","2285","","0","Support Group: Bozeman, MT","26","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","6.591","Fri, 07 Feb 2020 00:33:24 GMT","","","31","61.29","72","00:00:42","0","1","68","0.0147","49.6","https://www.crohnscolitisfoundation.org/support-group-bozeman-mt"
"https://www.crohnscolitisfoundation.org/camp-oasis-6","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","9.124","Fri, 07 Feb 2020 00:33:22 GMT","","","12","50.0","31","00:01:41","0","1","17","0.0588","15.35","https://www.crohnscolitisfoundation.org/camp-oasis-6"
"https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis","text/html; charset=UTF-8","200","OK","","","What is Ulcerative Colitis? | Crohn's & Colitis Foundation","58","499","If you or someone you love have recently been diagnosed with ulcerative colitis, it’s important to begin learning as much as you can about what ulcerative colitis is. By developing a better understanding of ulcerative colitis, you will be more prepared to manage its symptoms and live a full life.","297","1832","","0","What is Ulcerative Colitis?","27","","0","Learn about Ulcerative Colitis","30","Newly diagnosed? Watch ""Ulcerative Colitis 101""","47","","","","","","","","","","","","0","","","","","","","","","","0.097","Fri, 07 Feb 2020 00:33:23 GMT","","","58403","34.83","103440","00:00:53","0","12216","979832","0.0125","5.97","https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis"
"https://www.crohnscolitisfoundation.org/meet-national-council-college-leaders","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","7.924","Fri, 07 Feb 2020 00:33:24 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/meet-national-council-college-leaders"
"https://www.crohnscolitisfoundation.org/27th-annual-golf-classic","text/html; charset=UTF-8","302","Found","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","0.351","Fri, 07 Feb 2020 00:33:32 GMT","https://e.givesmart.com/events/d6a/","HTTP Redirect","","","3","00:00:12","","0","1","0.0","85.0","https://www.crohnscolitisfoundation.org/27th-annual-golf-classic"
"https://www.crohnscolitisfoundation.org/managing-costs-care","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.282","Fri, 07 Feb 2020 00:33:31 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/managing-costs-care"
"https://www.crohnscolitisfoundation.org/support-group-eugene-or","text/html; charset=UTF-8","200","OK","","","Support Group: Eugene, OR | Crohn's & Colitis Foundation","56","522","601 West 13th Avenue
McNail Riley House: 601 W 13th Ave
Eugene, Oregon 97402

 

eugeneccfa@gmail.com
Meets: 2nd Tuesday, Monthly, 6:30 PM

 

Join us! 

This group is currently meeting the second Tuesday monthly at 6:30 PM at McNail-Riley House at 601 W. 13th Ave, Eugene, OR 97402. Please park in designated spaces marked ""McNail Visitor” or just “Visitor”. Please do not park in any of the Lincoln School Condo parking spots. There is street parking if spots are full.

 ","474","3015","","0","Support Group: Eugene, OR","25","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.252","Fri, 07 Feb 2020 00:33:31 GMT","","","28","100.0","66","00:04:19","0","0","7","0.0","35.14","https://www.crohnscolitisfoundation.org/support-group-eugene-or"
"https://www.crohnscolitisfoundation.org/youth-parent-resources","text/html; charset=UTF-8","200","OK","","","Kids, Parents & Teens | Crohn's & Colitis Foundation","52","467","Kids, teens and young adults need IBD care that matches their unique needs. Learn more about how we help guide parents through managing their child’s Crohn’s disease and ulcerative colitis, and check out our resources specifically designed for kids, teens and young adults.","273","1748","","0","Parents, Kids and Teens","23","","0","Related Resources for Parents, Kids, and Teens","46","Just Like Me IBD","16","","","","","","","","","","","","0","","","","","","","","","","0.395","Fri, 07 Feb 2020 00:33:32 GMT","","","736","42.39","4295","00:00:45","0","3","231","0.013","15.9","https://www.crohnscolitisfoundation.org/youth-parent-resources"
"https://www.crohnscolitisfoundation.org/expansion-ibd-qorus-initiative","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.163","Fri, 07 Feb 2020 00:33:32 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/expansion-ibd-qorus-initiative"
"https://www.crohnscolitisfoundation.org/our-stories","text/html; charset=UTF-8","200","OK","","","Our Stories | Crohn's & Colitis Foundation","42","370","","0","0","","0","Our Stories","11","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.234","Fri, 07 Feb 2020 00:33:32 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/our-stories"
"https://www.crohnscolitisfoundation.org/bottoms-crohns-colitis-2","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.178","Fri, 07 Feb 2020 00:33:33 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/bottoms-crohns-colitis-2"
"https://www.crohnscolitisfoundation.org/managing-ibd","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.12","Fri, 07 Feb 2020 00:33:34 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/managing-ibd"
"https://www.crohnscolitisfoundation.org/ibd-quorus-expansion-0","text/html; charset=UTF-8","200","OK","","","IBD Quorus Expansion | Crohn's & Colitis Foundation","51","471","Since its launch in 2016, IBD Qorus, our quality of care initiative, has enrolled 30 sites across the country. By the Fall of 2020, we anticipate IBD Qorus will be in place at more than 60 sites, affecting a positive change by directly improving the quality of care given to tens of thousands of IBD patients.","309","1883","","0","IBD Quorus Expansion","20","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","8.275","Fri, 07 Feb 2020 00:33:28 GMT","","","12","75.0","34","00:06:04","0","0","2","0.0","61.0","https://www.crohnscolitisfoundation.org/ibd-quorus-expansion-0"
"https://www.crohnscolitisfoundation.org/events/denver-rock-n-roll-half-marathon-10k-and-5k","text/html; charset=UTF-8","200","OK","","","Denver Rock N' Roll Half Marathon, 10K and 5K | Crohn's & Colitis Foundation","76","694","Run or walk in the mile-high city! Join Team Challenge at Rock ‘n’ Roll Denver for a half marathon, 10K, or 5K with breathtaking Rocky Mountain views!

 ","153","953","","0","Denver Rock N' Roll Half Marathon, 10K and 5K","45","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","0.441","Fri, 07 Feb 2020 00:33:36 GMT","","","16","0.0","28","00:10:44","0","0","149","0.0","7.73","https://www.crohnscolitisfoundation.org/events/denver-rock-n-roll-half-marathon-10k-and-5k"
"https://www.crohnscolitisfoundation.org/what-is-ibd/traveling-with-ibd","text/html; charset=UTF-8","200","OK","","","Traveling with IBD | Crohn's & Colitis Foundation","49","429","If you are ready to pack your bags and head out of town, don’t let your Crohn’s disease or ulcerative colitis stop you.

Traveling, whether for business or for fun, may seem daunting when you live with inflammatory bowel disease (IBD). We can help you prepare so that all you have to do is enjoy your trip!

Finding a Doctor

Having a list of doctors or specialists local to the area you will be visiting is helpful in an emergency and it can put your mind at ease.","465","2859","","0","Traveling with IBD","18","","0","Breadcrumb","10","Finding a Doctor","16","","","","","","","","","","","","0","","","","","","","","","","0.237","Fri, 07 Feb 2020 00:33:37 GMT","","","5128","71.04","5942","00:03:45","0","87","2135","0.0407","21.93","https://www.crohnscolitisfoundation.org/what-is-ibd/traveling-with-ibd"
"https://www.crohnscolitisfoundation.org/harvest-hops-0","text/html; charset=UTF-8","200","OK","","","Harvest & Hops | Crohn's & Colitis Foundation","45","408","Taste, Sip, and Celebrate the wonderful autumn harvest flavors!
The Crohn’s & Colitis Foundation, Michigan Chapter invite you to join us on Thursday, October 17 2019 at the Watermark Country Club for our 7th Annual Harvest & Hops!","230","1488","","0","Harvest & Hops","14","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","8.684","Fri, 07 Feb 2020 00:33:29 GMT","","","134","72.39","296","00:03:23","0","1","27","0.037","28.37","https://www.crohnscolitisfoundation.org/harvest-hops-0"
"https://www.crohnscolitisfoundation.org/pediatric-support-group-los-angeles-ca","text/html; charset=UTF-8","200","OK","","","Pediatric Support Group, Los Angeles, CA | Crohn's & Colitis Foundation","71","643","4650 Sunset Boulevard
Children’s Hospital Los Angeles 
Los Angeles, California 90027

Meets: Weeknight, Monthly, 5:30 pm - 7 pm

*This is not an official Foundation support group, it is run and facilitated by a community group.

Pediatric teen group and parents of pediatric patients.
Facilitator: Talya Isaacs, ​​​​​323.361.5188 tisaacs@chla.usc.edu
Please contact Talya for upcoming dates

Teens and parents meet in separate rooms at CHLA.","441","2767","","0","Pediatric Support Group, Los Angeles, CA","40","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","7.207","Fri, 07 Feb 2020 00:33:32 GMT","","","3","100.0","6","00:00:00","0","0","4","0.0","75.0","https://www.crohnscolitisfoundation.org/pediatric-support-group-los-angeles-ca"
